Check Number,Opened At,Order Type,Check Total
021948,2026-05-24 18:06:32,Dine-In,104.9
021949,2026-05-24 18:11:39,Dine-In,62.49
021950,2026-05-24 18:23:29,Dine-In,211.02
021951,2026-05-24 18:35:00,Dine-In,183.82
021952,2026-05-24 18:36:39,Dine-In,182.96
021953,2026-05-24 18:40:21,Dine-In,173.01
021954,2026-05-24 18:41:11,Dine-In,43.49
021955,2026-05-24 18:41:43,Dine-In,145.54
021956,2026-05-24 18:43:52,Dine-In,66.93
021957,2026-05-24 18:47:44,Dine-In,131.19
021958,2026-05-24 18:48:22,Dine-In,49.3
021959,2026-05-24 18:51:58,Dine-In,63.86
021960,2026-05-24 18:56:33,Dine-In,91.41
021961,2026-05-24 18:57:11,Dine-In,46.59
021962,2026-05-24 18:57:31,Dine-In,129.29
021963,2026-05-24 18:58:14,Dine-In,43.9
021964,2026-05-24 19:00:00,Dine-In,160.33
021965,2026-05-24 19:00:38,Dine-In,160.16
021966,2026-05-24 19:04:21,Dine-In,153.32
021967,2026-05-24 19:06:38,Dine-In,128.46
021968,2026-05-24 19:16:07,Dine-In,240.7
021969,2026-05-24 19:27:45,Dine-In,38.38
021970,2026-05-24 19:33:13,Dine-In,45.97
021971,2026-05-24 19:33:23,Dine-In,117.48
021972,2026-05-24 19:34:53,Dine-In,216.22
021973,2026-05-24 19:48:03,Dine-In,149.18
021974,2026-05-24 19:50:19,Dine-In,203.21
021975,2026-05-24 19:50:42,Dine-In,755.57
021976,2026-05-24 20:04:40,Dine-In,56.36
021977,2026-05-24 20:04:55,Dine-In,132.96
021978,2026-05-24 20:15:17,Dine-In,52.35
021979,2026-05-24 20:21:37,Dine-In,45.05
021980,2026-05-24 20:41:52,Dine-In,218.31
021981,2026-05-24 20:42:01,Dine-In,123.54
021982,2026-05-24 20:57:07,Dine-In,42.97
021983,2026-05-24 20:58:50,Dine-In,92.28
021984,2026-05-24 21:07:57,Dine-In,57.59
021985,2026-05-24 21:11:40,Dine-In,228.32
021986,2026-05-24 21:12:18,Dine-In,171.93
021987,2026-05-24 21:15:32,Dine-In,201.56
021988,2026-05-24 21:32:13,Dine-In,56.6
021989,2026-05-24 21:33:47,Dine-In,43.66
021990,2026-05-24 21:45:29,Dine-In,122.68
021991,2026-05-24 21:56:41,Dine-In,82.01
021992,2026-05-24 21:57:57,Dine-In,36.42
021993,2026-05-24 21:59:36,Dine-In,43.11
021994,2026-05-25 11:09:14,Dine-In,73.86
021995,2026-05-25 11:56:32,Dine-In,68.04
021996,2026-05-25 12:04:22,Dine-In,174.22
021997,2026-05-25 12:06:09,Dine-In,87.67
021998,2026-05-25 12:07:35,Dine-In,168.22
021999,2026-05-25 12:08:30,Dine-In,118.95
022000,2026-05-25 12:15:02,Dine-In,70.25
022001,2026-05-25 12:32:40,Dine-In,99.6
022002,2026-05-25 12:44:52,Dine-In,73.19
022003,2026-05-25 12:48:47,Dine-In,101.6
022004,2026-05-25 12:55:48,Dine-In,102.88
022005,2026-05-25 13:32:58,Dine-In,61.17
022006,2026-05-25 13:34:09,Dine-In,447.16
022007,2026-05-25 13:55:26,Dine-In,123.99
022008,2026-05-25 13:56:59,Dine-In,86.12
022009,2026-05-25 14:29:40,Dine-In,216.38
022010,2026-05-25 14:36:01,Dine-In,28.61
022011,2026-05-25 15:50:24,Dine-In,135.17
022012,2026-05-25 15:51:16,Dine-In,32.25
022013,2026-05-25 16:52:03,Dine-In,112.23
022014,2026-05-25 17:07:24,Dine-In,55.06
022015,2026-05-25 17:09:38,Dine-In,178.66
022016,2026-05-25 17:15:48,Dine-In,79.37
022017,2026-05-25 17:16:38,Dine-In,162.91
022018,2026-05-25 17:16:43,Dine-In,39.96
022019,2026-05-25 17:28:11,Dine-In,92.58
022020,2026-05-25 17:41:36,Dine-In,182.22
022021,2026-05-25 17:45:36,Dine-In,48.96
022022,2026-05-25 17:47:44,Dine-In,177.61
022023,2026-05-25 18:10:19,Dine-In,80.78
022024,2026-05-25 18:15:41,Dine-In,454.62
022025,2026-05-25 18:26:34,Dine-In,107.17
022026,2026-05-25 18:28:36,Dine-In,56.35
022027,2026-05-25 18:54:46,Dine-In,94.66
022028,2026-05-25 18:56:38,Dine-In,71.58
022029,2026-05-25 19:13:45,Dine-In,187.1
022030,2026-05-25 19:21:18,Dine-In,44.8
022031,2026-05-25 19:21:21,Dine-In,76.12
022032,2026-05-25 19:23:46,Dine-In,55.27
022033,2026-05-25 19:29:36,Dine-In,192.32
022034,2026-05-25 19:30:18,Dine-In,26.67
022035,2026-05-25 19:42:26,Dine-In,109.29
022036,2026-05-25 19:50:52,Dine-In,31.97
022037,2026-05-25 20:04:36,Dine-In,125.6
022038,2026-05-25 20:16:36,Dine-In,183.81
022039,2026-05-25 20:17:20,Dine-In,139.06
022040,2026-05-25 20:18:03,Dine-In,179.13
022041,2026-05-25 20:33:18,Dine-In,34.7
022042,2026-05-25 20:42:46,Dine-In,92.12
022043,2026-05-25 20:54:04,Dine-In,463.45
022044,2026-05-25 21:10:08,Dine-In,31.04
022045,2026-05-25 21:35:35,Dine-In,35.8
022046,2026-05-25 21:40:06,Dine-In,76.9
022047,2026-05-25 21:54:44,Dine-In,82.81
022048,2026-05-26 11:02:08,Dine-In,167.33
022049,2026-05-26 11:52:50,Dine-In,43.95
022050,2026-05-26 12:13:47,Dine-In,194.28
022051,2026-05-26 12:27:53,Dine-In,60.85
022052,2026-05-26 12:31:31,Dine-In,179.91
022053,2026-05-26 12:33:25,Dine-In,106.22
022054,2026-05-26 12:42:55,Dine-In,39.61
022055,2026-05-26 13:09:32,Dine-In,50.26
022056,2026-05-26 13:14:31,Dine-In,134.69
022057,2026-05-26 13:21:58,Dine-In,141.16
022058,2026-05-26 13:36:07,Dine-In,54.19
022059,2026-05-26 13:57:11,Dine-In,236.56
022060,2026-05-26 14:31:00,Dine-In,70.02
022061,2026-05-26 15:40:29,Dine-In,121.71
022062,2026-05-26 15:53:24,Dine-In,224.75
022063,2026-05-26 15:57:01,Dine-In,224.67
022064,2026-05-26 15:59:42,Dine-In,51.35
022065,2026-05-26 16:14:38,Dine-In,40.9
022066,2026-05-26 16:39:01,Dine-In,65.63
022067,2026-05-26 16:43:09,Dine-In,33.46
022068,2026-05-26 17:03:19,Dine-In,200.21
022069,2026-05-26 17:03:32,Dine-In,50.61
022070,2026-05-26 17:06:01,Dine-In,39.84
022071,2026-05-26 17:21:04,Dine-In,69.66
022072,2026-05-26 17:27:35,Dine-In,42.68
022073,2026-05-26 17:37:58,Dine-In,91.47
022074,2026-05-26 17:46:30,Dine-In,123.93
022075,2026-05-26 17:55:40,Dine-In,158.86
022076,2026-05-26 18:03:21,Dine-In,110.23
022077,2026-05-26 18:03:24,Dine-In,33.59
022078,2026-05-26 18:05:50,Dine-In,110.07
022079,2026-05-26 18:11:09,Dine-In,243.15
022080,2026-05-26 18:22:44,Dine-In,139.85
022081,2026-05-26 18:27:46,Dine-In,171.85
022082,2026-05-26 18:31:33,Dine-In,65.07
022083,2026-05-26 18:37:49,Dine-In,132.72
022084,2026-05-26 18:41:02,Dine-In,57.8
022085,2026-05-26 18:47:08,Dine-In,42.98
022086,2026-05-26 18:47:23,Dine-In,94.74
022087,2026-05-26 18:50:09,Dine-In,237.4
022088,2026-05-26 18:50:33,Dine-In,111.54
022089,2026-05-26 18:54:36,Dine-In,109.47
022090,2026-05-26 18:54:57,Dine-In,209.08
022091,2026-05-26 19:03:12,Dine-In,91.65
022092,2026-05-26 19:28:06,Dine-In,45.55
022093,2026-05-26 19:31:19,Dine-In,237.24
022094,2026-05-26 19:50:13,Dine-In,189.26
022095,2026-05-26 19:50:33,Dine-In,71.0
022096,2026-05-26 19:52:10,Dine-In,285.92
022097,2026-05-26 19:53:57,Dine-In,124.79
022098,2026-05-26 19:54:35,Dine-In,484.91
022099,2026-05-26 19:57:38,Dine-In,41.64
022100,2026-05-26 20:00:35,Dine-In,107.52
022101,2026-05-26 20:00:50,Dine-In,43.82
022102,2026-05-26 20:05:43,Dine-In,132.65
022103,2026-05-26 20:07:29,Dine-In,42.37
022104,2026-05-26 20:16:59,Dine-In,34.0
022105,2026-05-26 20:19:31,Dine-In,56.43
022106,2026-05-26 20:24:49,Dine-In,98.71
022107,2026-05-26 20:28:22,Dine-In,107.22
022108,2026-05-26 20:35:34,Dine-In,43.72
022109,2026-05-26 21:12:05,Dine-In,30.26
022110,2026-05-26 21:22:53,Dine-In,69.23
022111,2026-05-26 21:24:51,Dine-In,110.67
022112,2026-05-26 21:33:44,Dine-In,747.92
022113,2026-05-27 11:22:41,Dine-In,41.86
022114,2026-05-27 11:30:59,Dine-In,155.9
022115,2026-05-27 12:09:06,Dine-In,193.76
022116,2026-05-27 12:17:12,Dine-In,84.41
022117,2026-05-27 12:36:38,Dine-In,154.2
022118,2026-05-27 12:55:15,Dine-In,50.92
022119,2026-05-27 13:07:33,Dine-In,63.9
022120,2026-05-27 13:21:04,Dine-In,127.07
022121,2026-05-27 13:44:28,Dine-In,69.52
022122,2026-05-27 13:55:10,Dine-In,77.44
022123,2026-05-27 14:34:08,Dine-In,57.52
022124,2026-05-27 15:05:42,Dine-In,117.96
022125,2026-05-27 15:44:13,Dine-In,52.86
022126,2026-05-27 15:58:45,Dine-In,121.15
022127,2026-05-27 15:59:49,Dine-In,62.0
022128,2026-05-27 16:35:34,Dine-In,29.88
022129,2026-05-27 16:36:57,Dine-In,168.4
022130,2026-05-27 16:48:27,Dine-In,127.55
022131,2026-05-27 17:12:21,Dine-In,123.4
022132,2026-05-27 17:13:44,Dine-In,117.8
022133,2026-05-27 17:16:27,Dine-In,229.87
022134,2026-05-27 17:29:05,Dine-In,154.15
022135,2026-05-27 17:38:48,Dine-In,96.53
022136,2026-05-27 17:39:19,Dine-In,112.42
022137,2026-05-27 17:43:20,Dine-In,37.53
022138,2026-05-27 17:47:23,Dine-In,192.77
022139,2026-05-27 17:49:46,Dine-In,45.9
022140,2026-05-27 17:50:06,Dine-In,40.08
022141,2026-05-27 17:54:43,Dine-In,327.02
022142,2026-05-27 17:57:54,Dine-In,117.29
022143,2026-05-27 17:58:29,Dine-In,58.29
022144,2026-05-27 18:06:54,Dine-In,63.42
022145,2026-05-27 18:14:07,Dine-In,187.57
022146,2026-05-27 18:28:39,Dine-In,95.09
022147,2026-05-27 18:30:57,Dine-In,32.55
022148,2026-05-27 18:38:57,Dine-In,124.84
022149,2026-05-27 18:57:13,Dine-In,38.24
022150,2026-05-27 19:05:30,Dine-In,153.88
022151,2026-05-27 19:25:33,Dine-In,58.91
022152,2026-05-27 19:59:36,Dine-In,144.81
022153,2026-05-27 20:02:56,Dine-In,78.15
022154,2026-05-27 20:08:49,Dine-In,234.57
022155,2026-05-27 20:08:56,Dine-In,96.8
022156,2026-05-27 20:24:11,Dine-In,39.56
022157,2026-05-27 20:33:23,Dine-In,168.72
022158,2026-05-27 20:58:42,Dine-In,90.52
022159,2026-05-27 20:59:05,Dine-In,128.46
022160,2026-05-27 21:12:12,Dine-In,85.04
022161,2026-05-27 21:24:01,Dine-In,59.41
022162,2026-05-27 21:29:42,Dine-In,75.61
022163,2026-05-27 21:43:23,Dine-In,69.65
022164,2026-05-28 11:04:17,Dine-In,92.36
022165,2026-05-28 11:24:05,Dine-In,192.76
022166,2026-05-28 11:56:37,Dine-In,102.65
022167,2026-05-28 12:03:08,Dine-In,74.41
022168,2026-05-28 12:11:13,Dine-In,241.31
022169,2026-05-28 12:16:47,Dine-In,156.41
022170,2026-05-28 12:27:47,Dine-In,119.59
022171,2026-05-28 12:29:37,Dine-In,109.96
022172,2026-05-28 12:34:30,Dine-In,36.58
022173,2026-05-28 13:10:02,Dine-In,60.66
022174,2026-05-28 13:20:28,Dine-In,113.89
022175,2026-05-28 13:29:11,Dine-In,51.12
022176,2026-05-28 13:34:06,Dine-In,97.41
022177,2026-05-28 13:43:48,Dine-In,76.7
022178,2026-05-28 13:49:07,Dine-In,140.59
022179,2026-05-28 13:51:38,Dine-In,219.68
022180,2026-05-28 14:03:44,Dine-In,35.17
022181,2026-05-28 14:48:34,Dine-In,107.44
022182,2026-05-28 14:56:03,Dine-In,151.2
022183,2026-05-28 15:05:32,Dine-In,110.8
022184,2026-05-28 15:19:18,Dine-In,123.64
022185,2026-05-28 15:59:36,Dine-In,273.51
022186,2026-05-28 16:00:33,Dine-In,47.46
022187,2026-05-28 16:28:27,Dine-In,188.14
022188,2026-05-28 16:46:32,Dine-In,240.05
022189,2026-05-28 17:00:18,Dine-In,161.83
022190,2026-05-28 17:00:23,Dine-In,48.88
022191,2026-05-28 17:00:58,Dine-In,80.8
022192,2026-05-28 17:06:56,Dine-In,38.15
022193,2026-05-28 17:09:13,Dine-In,66.38
022194,2026-05-28 17:20:31,Dine-In,195.39
022195,2026-05-28 17:22:41,Dine-In,116.3
022196,2026-05-28 17:31:05,Dine-In,43.27
022197,2026-05-28 17:35:07,Dine-In,35.05
022198,2026-05-28 17:41:05,Dine-In,114.17
022199,2026-05-28 17:46:50,Dine-In,76.27
022200,2026-05-28 17:47:09,Dine-In,47.55
022201,2026-05-28 17:47:52,Dine-In,151.51
022202,2026-05-28 17:50:19,Dine-In,36.9
022203,2026-05-28 17:54:20,Dine-In,126.59
022204,2026-05-28 17:59:55,Dine-In,53.16
022205,2026-05-28 18:02:08,Dine-In,50.45
022206,2026-05-28 18:08:00,Dine-In,58.54
022207,2026-05-28 18:19:52,Dine-In,680.42
022208,2026-05-28 18:24:04,Dine-In,58.98
022209,2026-05-28 18:25:04,Dine-In,202.98
022210,2026-05-28 18:29:52,Dine-In,149.6
022211,2026-05-28 18:30:43,Dine-In,72.43
022212,2026-05-28 18:35:05,Dine-In,45.44
022213,2026-05-28 18:38:17,Dine-In,133.29
022214,2026-05-28 18:40:16,Dine-In,97.92
022215,2026-05-28 18:40:16,Dine-In,45.51
022216,2026-05-28 18:47:23,Dine-In,93.73
022217,2026-05-28 18:52:42,Dine-In,160.05
022218,2026-05-28 18:55:16,Dine-In,91.23
022219,2026-05-28 19:11:29,Dine-In,104.1
022220,2026-05-28 19:12:00,Dine-In,62.72
022221,2026-05-28 19:16:49,Dine-In,102.51
022222,2026-05-28 19:21:33,Dine-In,125.42
022223,2026-05-28 19:21:47,Dine-In,87.91
022224,2026-05-28 19:27:28,Dine-In,236.42
022225,2026-05-28 19:43:51,Dine-In,101.01
022226,2026-05-28 19:44:03,Dine-In,29.99
022227,2026-05-28 19:44:06,Dine-In,62.79
022228,2026-05-28 19:45:33,Dine-In,28.99
022229,2026-05-28 20:11:47,Dine-In,156.67
022230,2026-05-28 20:16:23,Dine-In,103.06
022231,2026-05-28 20:17:04,Dine-In,70.84
022232,2026-05-28 20:17:27,Dine-In,229.69
022233,2026-05-28 20:22:00,Dine-In,154.74
022234,2026-05-28 20:28:02,Dine-In,224.83
022235,2026-05-28 20:30:07,Dine-In,34.4
022236,2026-05-28 20:41:39,Dine-In,140.53
022237,2026-05-28 20:41:53,Dine-In,94.03
022238,2026-05-28 20:55:07,Dine-In,95.45
022239,2026-05-28 20:58:32,Dine-In,191.21
022240,2026-05-28 21:10:01,Dine-In,130.62
022241,2026-05-28 21:32:08,Dine-In,117.43
022242,2026-05-28 21:38:45,Dine-In,29.81
022243,2026-05-28 21:45:02,Dine-In,69.33
022244,2026-05-28 21:48:51,Dine-In,62.81
022245,2026-05-29 11:02:16,Dine-In,182.69
022246,2026-05-29 11:14:34,Dine-In,69.05
022247,2026-05-29 11:33:26,Dine-In,59.75
022248,2026-05-29 11:37:21,Dine-In,30.69
022249,2026-05-29 11:46:43,Dine-In,180.4
022250,2026-05-29 12:01:30,Dine-In,100.37
022251,2026-05-29 12:25:08,Dine-In,153.04
022252,2026-05-29 12:31:39,Dine-In,49.54
022253,2026-05-29 12:34:13,Dine-In,162.4
022254,2026-05-29 12:38:47,Dine-In,175.41
022255,2026-05-29 12:39:06,Dine-In,36.54
022256,2026-05-29 12:46:21,Dine-In,133.84
022257,2026-05-29 12:52:10,Dine-In,51.39
022258,2026-05-29 13:17:56,Dine-In,121.38
022259,2026-05-29 13:23:28,Dine-In,55.22
022260,2026-05-29 13:40:23,Dine-In,69.49
022261,2026-05-29 13:48:11,Dine-In,70.8
022262,2026-05-29 13:57:15,Dine-In,80.27
022263,2026-05-29 14:25:00,Dine-In,123.82
022264,2026-05-29 14:28:40,Dine-In,166.61
022265,2026-05-29 14:59:33,Dine-In,36.07
022266,2026-05-29 15:20:19,Dine-In,40.15
022267,2026-05-29 15:32:09,Dine-In,74.99
022268,2026-05-29 15:44:29,Dine-In,29.43
022269,2026-05-29 16:12:24,Dine-In,104.31
022270,2026-05-29 16:19:37,Dine-In,168.34
022271,2026-05-29 16:32:17,Dine-In,25.0
022272,2026-05-29 16:38:29,Dine-In,89.95
022273,2026-05-29 16:41:57,Dine-In,39.2
022274,2026-05-29 16:44:54,Dine-In,53.96
022275,2026-05-29 16:45:24,Dine-In,47.51
022276,2026-05-29 17:04:35,Dine-In,78.95
022277,2026-05-29 17:09:11,Dine-In,39.48
022278,2026-05-29 17:12:29,Dine-In,34.1
022279,2026-05-29 17:16:10,Dine-In,93.79
022280,2026-05-29 17:22:11,Dine-In,41.72
022281,2026-05-29 17:54:30,Dine-In,39.98
022282,2026-05-29 18:05:48,Dine-In,190.92
022283,2026-05-29 18:06:13,Dine-In,44.02
022284,2026-05-29 18:08:32,Dine-In,36.73
022285,2026-05-29 18:10:37,Dine-In,139.13
022286,2026-05-29 18:18:12,Dine-In,213.55
022287,2026-05-29 18:21:54,Dine-In,266.38
022288,2026-05-29 18:23:17,Dine-In,115.8
022289,2026-05-29 18:34:34,Dine-In,92.02
022290,2026-05-29 18:43:45,Dine-In,51.03
022291,2026-05-29 18:44:45,Dine-In,36.49
022292,2026-05-29 18:51:38,Dine-In,46.26
022293,2026-05-29 18:54:09,Dine-In,136.64
022294,2026-05-29 18:57:28,Dine-In,65.4
022295,2026-05-29 19:06:04,Dine-In,95.06
022296,2026-05-29 19:06:26,Dine-In,91.24
022297,2026-05-29 19:13:46,Dine-In,29.42
022298,2026-05-29 19:16:27,Dine-In,124.31
022299,2026-05-29 19:20:02,Dine-In,93.38
022300,2026-05-29 19:22:13,Dine-In,47.39
022301,2026-05-29 19:25:24,Dine-In,57.15
022302,2026-05-29 19:40:36,Dine-In,116.96
022303,2026-05-29 19:50:15,Dine-In,196.22
022304,2026-05-29 19:50:29,Dine-In,150.78
022305,2026-05-29 19:50:47,Dine-In,132.8
022306,2026-05-29 19:54:00,Dine-In,93.63
022307,2026-05-29 20:00:46,Dine-In,191.24
022308,2026-05-29 20:08:41,Dine-In,197.89
022309,2026-05-29 20:17:57,Dine-In,86.32
022310,2026-05-29 20:21:14,Dine-In,149.04
022311,2026-05-29 20:35:26,Dine-In,175.85
022312,2026-05-29 20:38:06,Dine-In,270.16
022313,2026-05-29 20:44:11,Dine-In,25.07
022314,2026-05-29 20:55:38,Dine-In,54.32
022315,2026-05-29 20:55:46,Dine-In,196.25
022316,2026-05-29 21:08:43,Dine-In,39.51
022317,2026-05-29 21:10:40,Dine-In,47.39
022318,2026-05-29 21:13:02,Dine-In,118.07
022319,2026-05-29 21:13:54,Dine-In,178.49
022320,2026-05-29 21:45:12,Dine-In,227.55
022321,2026-05-29 21:50:18,Dine-In,73.52
022322,2026-05-29 21:52:43,Dine-In,60.38
022323,2026-05-29 21:54:53,Dine-In,191.03
022324,2026-05-29 21:56:51,Dine-In,76.69
022325,2026-05-30 12:05:41,Dine-In,66.36
022326,2026-05-30 12:11:56,Dine-In,159.78
022327,2026-05-30 12:18:52,Dine-In,46.43
022328,2026-05-30 12:36:31,Dine-In,209.36
022329,2026-05-30 12:49:22,Dine-In,152.02
022330,2026-05-30 13:12:16,Dine-In,43.61
022331,2026-05-30 13:23:50,Dine-In,135.5
022332,2026-05-30 13:24:33,Dine-In,34.78
022333,2026-05-30 13:53:46,Dine-In,187.64
022334,2026-05-30 14:07:13,Dine-In,33.07
022335,2026-05-30 14:52:54,Dine-In,260.15
022336,2026-05-30 15:04:02,Dine-In,99.56
022337,2026-05-30 15:34:27,Dine-In,78.83
022338,2026-05-30 15:46:09,Dine-In,62.46
022339,2026-05-30 16:27:34,Dine-In,47.48
022340,2026-05-30 16:27:55,Dine-In,115.62
022341,2026-05-30 16:46:58,Dine-In,72.81
022342,2026-05-30 17:03:25,Dine-In,97.32
022343,2026-05-30 17:03:53,Dine-In,145.25
022344,2026-05-30 17:24:04,Dine-In,37.2
022345,2026-05-30 17:25:55,Dine-In,48.12
022346,2026-05-30 17:28:25,Dine-In,106.3
022347,2026-05-30 17:35:10,Dine-In,75.5
022348,2026-05-30 17:47:00,Dine-In,60.34
022349,2026-05-30 17:52:35,Dine-In,45.71
022350,2026-05-30 17:54:01,Dine-In,48.43
022351,2026-05-30 17:57:00,Dine-In,56.23
022352,2026-05-30 18:06:03,Dine-In,55.26
022353,2026-05-30 18:11:08,Dine-In,86.81
022354,2026-05-30 18:17:42,Dine-In,45.02
022355,2026-05-30 18:22:16,Dine-In,134.18
022356,2026-05-30 18:30:20,Dine-In,111.31
022357,2026-05-30 18:31:08,Dine-In,52.85
022358,2026-05-30 18:31:58,Dine-In,76.66
022359,2026-05-30 18:35:41,Dine-In,68.91
022360,2026-05-30 18:41:16,Dine-In,80.23
022361,2026-05-30 18:42:12,Dine-In,89.31
022362,2026-05-30 18:43:55,Dine-In,222.83
022363,2026-05-30 18:44:04,Dine-In,41.17
022364,2026-05-30 18:46:41,Dine-In,47.75
022365,2026-05-30 18:53:03,Dine-In,115.91
022366,2026-05-30 19:02:48,Dine-In,28.5
022367,2026-05-30 19:03:13,Dine-In,35.37
022368,2026-05-30 19:05:12,Dine-In,79.69
022369,2026-05-30 19:05:37,Dine-In,97.71
022370,2026-05-30 19:07:18,Dine-In,77.73
022371,2026-05-30 19:10:04,Dine-In,47.5
022372,2026-05-30 19:17:18,Dine-In,82.35
022373,2026-05-30 19:18:54,Dine-In,56.29
022374,2026-05-30 19:19:45,Dine-In,220.48
022375,2026-05-30 19:28:33,Dine-In,94.49
022376,2026-05-30 19:29:33,Dine-In,65.89
022377,2026-05-30 19:31:47,Dine-In,188.84
022378,2026-05-30 19:36:20,Dine-In,59.05
022379,2026-05-30 19:37:38,Dine-In,130.26
022380,2026-05-30 19:38:23,Dine-In,330.24
022381,2026-05-30 19:42:39,Dine-In,57.6
022382,2026-05-30 19:43:46,Dine-In,177.22
022383,2026-05-30 19:50:03,Dine-In,132.66
022384,2026-05-30 19:51:27,Dine-In,55.7
022385,2026-05-30 19:52:51,Dine-In,70.77
022386,2026-05-30 19:54:04,Dine-In,115.92
022387,2026-05-30 19:54:40,Dine-In,84.77
022388,2026-05-30 19:54:58,Dine-In,397.7
022389,2026-05-30 20:04:20,Dine-In,38.53
022390,2026-05-30 20:05:08,Dine-In,117.0
022391,2026-05-30 20:13:41,Dine-In,103.61
022392,2026-05-30 20:14:54,Dine-In,87.87
022393,2026-05-30 20:21:30,Dine-In,25.0
022394,2026-05-30 20:22:05,Dine-In,123.29
022395,2026-05-30 20:24:48,Dine-In,149.43
022396,2026-05-30 20:27:22,Dine-In,42.74
022397,2026-05-30 20:31:05,Dine-In,60.21
022398,2026-05-30 20:31:38,Dine-In,205.8
022399,2026-05-30 20:39:36,Dine-In,113.42
022400,2026-05-30 20:42:52,Dine-In,219.93
022401,2026-05-30 20:59:18,Dine-In,147.08
022402,2026-05-30 21:05:03,Dine-In,203.05
022403,2026-05-30 21:07:16,Dine-In,36.12
022404,2026-05-30 21:08:44,Dine-In,104.43
022405,2026-05-30 21:12:23,Dine-In,135.05
022406,2026-05-30 21:30:24,Dine-In,96.8
022407,2026-05-30 21:33:54,Dine-In,144.11
022408,2026-05-30 21:40:33,Dine-In,181.09
022409,2026-05-30 21:43:09,Dine-In,275.22
022410,2026-05-30 21:45:33,Dine-In,58.8
022411,2026-05-30 21:46:49,Dine-In,111.24
022412,2026-05-30 21:50:07,Dine-In,44.21
022413,2026-05-30 21:50:49,Dine-In,85.22
022414,2026-05-31 12:13:13,Dine-In,126.88
022415,2026-05-31 12:26:29,Dine-In,127.96
022416,2026-05-31 13:00:15,Dine-In,43.12
022417,2026-05-31 13:01:15,Dine-In,144.55
022418,2026-05-31 13:09:58,Dine-In,160.88
022419,2026-05-31 13:19:43,Dine-In,145.98
022420,2026-05-31 13:21:30,Dine-In,59.4
022421,2026-05-31 13:25:32,Dine-In,217.44
022422,2026-05-31 13:27:25,Dine-In,159.03
022423,2026-05-31 13:28:12,Dine-In,198.39
022424,2026-05-31 13:36:19,Dine-In,75.12
022425,2026-05-31 13:46:59,Dine-In,34.64
022426,2026-05-31 13:57:12,Dine-In,103.38
022427,2026-05-31 14:13:59,Dine-In,109.88
022428,2026-05-31 14:58:39,Dine-In,43.22
022429,2026-05-31 15:00:09,Dine-In,60.11
022430,2026-05-31 16:05:05,Dine-In,101.66
022431,2026-05-31 16:05:56,Dine-In,109.84
022432,2026-05-31 16:40:26,Dine-In,175.32
022433,2026-05-31 16:44:13,Dine-In,53.89
022434,2026-05-31 16:47:54,Dine-In,108.33
022435,2026-05-31 17:10:11,Dine-In,218.86
022436,2026-05-31 17:16:09,Dine-In,142.26
022437,2026-05-31 17:16:29,Dine-In,197.2
022438,2026-05-31 17:16:41,Dine-In,202.58
022439,2026-05-31 17:16:59,Dine-In,59.53
022440,2026-05-31 17:19:20,Dine-In,137.29
022441,2026-05-31 17:26:34,Dine-In,229.63
022442,2026-05-31 17:38:44,Dine-In,201.34
022443,2026-05-31 17:48:14,Dine-In,160.27
022444,2026-05-31 17:55:24,Dine-In,63.82
022445,2026-05-31 18:02:34,Dine-In,77.15
022446,2026-05-31 18:05:02,Dine-In,171.94
022447,2026-05-31 18:14:39,Dine-In,83.92
022448,2026-05-31 18:15:05,Dine-In,42.04
022449,2026-05-31 18:17:50,Dine-In,137.44
022450,2026-05-31 18:27:20,Dine-In,36.22
022451,2026-05-31 18:27:55,Dine-In,227.32
022452,2026-05-31 18:28:25,Dine-In,61.32
022453,2026-05-31 18:34:44,Dine-In,329.11
022454,2026-05-31 18:46:14,Dine-In,41.15
022455,2026-05-31 18:48:35,Dine-In,53.75
022456,2026-05-31 18:51:14,Dine-In,156.71
022457,2026-05-31 19:16:09,Dine-In,52.0
022458,2026-05-31 19:18:42,Dine-In,35.92
022459,2026-05-31 19:32:14,Dine-In,41.82
022460,2026-05-31 19:36:33,Dine-In,76.59
022461,2026-05-31 19:37:19,Dine-In,59.74
022462,2026-05-31 19:37:55,Dine-In,55.0
022463,2026-05-31 19:46:45,Dine-In,41.47
022464,2026-05-31 19:59:44,Dine-In,95.39
022465,2026-05-31 20:05:43,Dine-In,117.57
022466,2026-05-31 20:19:31,Dine-In,91.9
022467,2026-05-31 20:34:07,Dine-In,123.64
022468,2026-05-31 20:44:26,Dine-In,39.51
022469,2026-05-31 20:56:03,Dine-In,200.01
022470,2026-05-31 21:19:43,Dine-In,30.71
022471,2026-05-31 21:54:12,Dine-In,96.71
022472,2026-06-01 11:19:52,Dine-In,67.56
022473,2026-06-01 11:26:33,Dine-In,116.62
022474,2026-06-01 11:52:02,Dine-In,117.12
022475,2026-06-01 12:03:27,Dine-In,59.16
022476,2026-06-01 12:14:09,Dine-In,68.05
022477,2026-06-01 12:16:17,Dine-In,70.92
022478,2026-06-01 12:50:31,Dine-In,39.19
022479,2026-06-01 13:11:26,Dine-In,174.66
022480,2026-06-01 13:12:11,Dine-In,270.75
022481,2026-06-01 14:02:49,Dine-In,54.86
022482,2026-06-01 14:45:31,Dine-In,32.63
022483,2026-06-01 15:08:42,Dine-In,112.2
022484,2026-06-01 15:15:46,Dine-In,34.69
